Temperature,Pressure,Catalyst_Concentration,Feed_Composition,Reaction_Time,Reactor_Volume,Cooling_Rate,Agitation_Speed,Yield
423.2824384460777,215.685064641065,0.8231344689671961,0.8108197142607025,5.051041116608348,1010.1757770875406,23.29765734794569,568.1743408815141,315.1399390892493
338.71118497567323,182.78899988184264,0.9363052482686685,0.8448811894632755,5.167058902760079,697.0109001765795,28.832559001638167,596.2502885800102,257.6359408114044
353.3764102343962,199.26936223217052,0.4645924250748098,0.6255501986889882,4.731360072475765,1216.2917508702835,25.193030346044083,377.38206421873167,267.59805360425895
278.76259068932717,264.2681107583559,0.9154999019192473,0.7152090821455612,5.593729671643885,923.143863898496,20.46579168849871,719.6646054978954,298.78041368620313
322.78086377374086,251.82629510302132,0.3893461311230938,0.83604323137568,6.0392836337267175,1008.3795909766745,17.445054149021363,576.7479344554131,310.99312430703884
355.5461294854933,213.08971009022096,0.5287932877094125,0.8957804523860227,6.101956318188995,953.5525429017908,7.232252019720509,499.8285846330936,292.84081657071636
292.45032112888487,201.140104345046,0.3034260980343998,0.8558077244175053,3.52129428699826,1171.9041362520122,19.158075387635737,608.953658307664,243.2377122986212
368.7849009172836,203.60093980154784,0.6764284379582596,0.6485869050497507,4.573767353106804,574.3740337903932,18.369937520915755,736.5407771999974,288.9061375906177
319.9680655040597,218.4055391819125,0.981083003657328,0.5780666068874601,6.792144292815406,997.5084486511137,21.95183097197688,356.12798989431303,294.8424486970504
335.41531251033615,169.31622304404783,0.6431437864390408,0.6957570149626355,6.341970781360809,984.1271863753453,19.230473865126562,477.47373575086465,273.9715201712752
319.91466938853017,192.27870387729965,0.42203267570219405,0.7966565807344169,2.9407108227784042,931.9545418612475,18.39807470281603,262.15683401266716,237.90000403838044
442.6139092254469,149.9424777836723,0.6830357013914755,0.697027628301319,5.527219850528303,1258.933981845345,11.103005347463897,519.2651532648025,284.62056990565634
349.3251387631033,211.97669367815837,0.2106286106188488,0.6932723453254674,2.032662125937785,866.9005811716343,15.300160854249668,536.539424192514,241.70861294988043
297.11445355220496,219.41587819108224,0.8997931722388588,0.8352921684327203,5.070402353090555,1115.7694265853493,22.383255204002786,496.08378845572406,276.4122581212967
391.12724560515943,185.50440613101878,0.5527755557018528,0.6445615116268746,7.8466505251189655,1053.4379183059125,28.57953815566347,434.546642900169,322.89037652621954
288.95781750144886,247.219602898701,0.5044147678356778,0.8439178699246583,3.5781609240965206,1189.2278878803274,19.512373081271882,295.0485483811675,273.04809870669214
360.4431797502378,163.22703010992976,0.6272783096081672,0.6627219203806894,3.748515431762627,899.9216372833741,21.63905536787062,537.3533683411769,255.2267076044672
252.01649380601123,156.0687535937054,0.6623054765104622,0.6312932422713358,6.146044672359289,890.0546651314362,24.762390784764026,645.5434483915325,240.27524726071073
283.59069755507846,206.73355455679916,0.16459822560386173,0.6815959644798796,2.6857977271855313,1164.4104861216097,15.945530318998753,440.8981544266568,220.78658385404407
359.8430617934562,231.41294907836465,0.7143554991010621,0.8049787834699473,4.050867455172441,1063.7981962495166,21.83407021642721,544.0059929023145,292.5046492146306
386.92332899977055,250.51783074373606,0.31773851228397665,0.5504008111455977,5.894661706372629,768.2593979984862,16.297549468339206,343.18556865799496,320.2579616209257
358.56841405949854,186.2334721139318,0.7425573692559309,0.578567686348807,4.048571228465895,919.1042478305094,24.324122192455057,545.7213063692514,260.4356378696296
344.217585880588,232.36042500293888,0.8402813149457771,0.8805779302652368,4.646045019183543,1057.957398077209,20.757015239758662,460.66177022553427,300.746867046181
334.9448152205356,198.84474591497877,0.8235626567972683,0.5701966509525429,6.116278565472552,1125.6646332319883,21.4922590699072,423.75820493970855,289.6144871278795
276.07390048162864,194.82118100177541,0.5972508706671003,0.7270909271724219,5.632319125304842,898.1154020210568,16.087007012907055,423.963635878387,268.6675334434214
314.00778958026456,226.50979812460017,0.568152903079676,0.7317257866647752,5.400227594443103,562.8616015274588,23.535161798053924,460.638841796699,281.7095416798075
326.9680614520106,219.56968635240258,0.22858836520547055,0.695849784820098,4.491316581094942,1078.483477860555,30.423564606155082,538.2433315692535,262.30988658778614
402.8561113109458,152.70823529047252,0.797811535362822,0.7578980994307274,5.555091672903433,816.9518965084036,14.96044152285897,368.78367988044823,278.27842941940895
367.18091447842306,244.2962104917769,0.3442684424020429,0.5919306903190473,4.814400979850365,697.3991802816383,18.30120496176238,460.28846684321474,303.3885735565637
261.8479922318633,241.40274062442353,0.5470258805361519,0.7210649071106993,5.6867084148886775,575.1511112523789,21.15803737084046,495.85282220008526,268.7373139438312
366.20419846973977,181.23311895471412,0.355846683634765,0.6488693020987588,4.254601962323033,1122.0971290296611,23.93203105997908,390.09607754681406,249.5319332685308
330.74588597918415,211.87410600312228,0.22044552669972384,0.7646669038516756,4.726146538430688,1019.2926175607449,17.202268573552654,679.6665201675017,268.74817466605094
316.1538999847021,214.82090558848216,0.666601927202563,0.5564894173492598,3.5150633111719793,966.1515428931623,5.834848549286299,414.65045199386583,256.8736892417909
380.5838144420434,207.8202129747172,0.14889883134061346,0.7283509667357905,4.947488584990646,1208.3536544444141,26.795947470820124,433.05630863665095,281.50201726360564
401.5499761247975,183.4908453846374,0.77378071071358,0.5741081421533295,3.7834987045567328,1095.5987024534609,23.802530597920715,402.1692050177502,278.8591977780761
396.56400595580993,179.85129896185845,0.385828115735005,0.6114572252460145,3.32893032475701,1242.4450064082876,11.285262347566675,679.8480087138117,256.3097284780383
308.0391238388681,199.23337787025665,0.1001212237040368,0.5874839201294333,5.387991721783083,791.0896791749506,16.96215604110222,555.2905228599482,247.35799742598866
334.53938120743925,235.18187057778096,0.5600162253135068,0.5731351119475269,5.319109663786491,994.8174064069054,27.84091214763663,406.3407993756358,301.1636052604699
366.5631715701782,216.30800463783297,0.14216671767484282,0.8302843806242668,6.1743106024228585,757.4929937577979,27.23898209228933,610.6231558859969,290.1775184398654
398.77725635611796,188.88157003741682,0.34855260203880956,0.6142830270643561,4.353311645637351,965.59265022168,24.693200113394724,520.0698694288878,268.49719021859835
326.0412881077355,223.15096131945035,0.7362788387101445,0.8708495127457798,5.612079270255133,962.7076219349984,19.119437830200688,525.7253421111502,298.8155793285997
340.71705116680914,114.54372138109774,0.15642065945967928,0.8879706101380764,5.8261963584104945,1093.9920455894605,20.41493709406255,465.5522791247547,232.2744663607537
294.6832512996986,234.46297101116312,0.8554046431204021,0.728504187974839,5.6671607117473926,1006.8345821712848,19.345370974369366,425.05840130430266,290.0267744348217
290.18966879596644,147.80858663665703,0.10343793039272481,0.5572004490662905,3.7615194757967867,1093.5110707419874,25.641198916344187,533.7766099054602,211.4171046792368
390.6262911197099,189.12677175790603,0.322141482281712,0.6498192973518325,5.224045223406783,1105.5160199708341,15.62078796752445,445.49127700044096,285.5997600703955
417.8120014285412,166.40990316121568,0.7668136505368643,0.8190929053392857,5.546210444081992,1323.2393016074714,15.971001725578976,681.6755629575105,289.9660195749078
346.39949392098333,161.15955572837282,0.3846431347563761,0.6469562914788282,5.010767700361913,952.7055017070813,25.05137293418008,373.07088947568957,259.604270140982
400.1766448946012,234.82480362135558,0.19170314925941218,0.5348068873211155,1.8702835124433728,858.8465949000431,19.778192722442192,653.6156772854945,257.34539745482283
368.0818012523817,185.96896396064326,0.4242105269203851,0.7227139643712752,5.24073443596022,1036.9125422974614,26.89233677726904,488.86811512021995,278.94022290438056
317.7440122697438,210.39511645192147,0.343353957746073,0.8380483405984139,8.318796559095864,879.6579959290684,16.64243896509727,529.9085734021106,298.94889397165196
368.0697802754207,198.59238263362448,0.8584407119444994,0.818370554857401,4.459941096864526,1222.2941152654803,19.726108198305873,583.3157766629434,290.62226551287466
426.90182832329845,214.31122481669365,0.38201312582662883,0.5700492560521413,3.9078843532170184,957.5172941582151,15.387935075780234,436.97507049955635,291.2062281889739
348.2086980445024,202.30465673180765,0.8100392245984065,0.7691058457649866,5.560022839567098,915.1635448189014,20.036813407117837,586.4248384698636,285.58801169332145
428.23218279070034,161.5102332743429,0.9026849303296612,0.5882017053742589,5.4685673156998575,929.3026418273323,12.607265315006005,229.24561446188227,294.1013742836954
219.0127447955128,229.88800458341422,0.49043567761887663,0.5872830138208689,6.7891027481246216,1107.762613520746,17.561832895225187,428.0010466778061,271.62275370733397
391.0951252187612,185.18730250516063,0.9189488294689528,0.849628709322074,3.1131977661366683,976.3379525152773,12.818730675359411,407.59371926589347,275.3870443230787
354.35235341190855,153.30254304020747,0.43958624856687356,0.5998675810960921,6.0970703788624885,903.7499769804426,23.46961616595629,374.6493987628238,256.56893882191474
335.0496324767066,187.15654517102263,0.9676705748410973,0.6052989386072045,5.885633091877195,1249.8027876435297,23.58294669879826,478.5045161921049,278.96230320511484
354.5880388267751,245.02279371902932,0.18036057207301565,0.5002613563045198,4.786780194589181,871.5745239007375,11.348686347578274,538.5749968181694,287.84637805385995
250.62155426995537,225.5066522634048,0.7183173398529185,0.8482676136502071,5.508030976882535,1005.334911104949,26.669428727502865,570.2659998499306,269.9041649200755
339.0164056081244,189.5404359677642,0.5444326364112358,0.8170379252836539,6.544186222397536,1097.8459227415347,32.48707563209927,524.0876757200408,288.8099508749661
367.85562857558733,189.52226887044714,0.44888392491008233,0.7509315740362712,6.308473070042675,755.299733437439,20.230031933681705,433.4306535106453,278.36969965453915
423.8947022370758,190.35094846347852,0.6694406908737408,0.8001063055755369,3.285471031889407,1072.0390752108888,16.794428698876775,536.9016437825167,282.2606388956314
324.0864890863176,262.30243950682524,0.733471382470898,0.5608194269697967,6.230237280133227,841.7338486779327,34.121652955015236,512.4285694850851,312.31135156242186
309.57531985534064,211.4580635669466,0.10392694268527819,0.6833294378350302,4.902967092451222,1123.4174171251004,13.405157508487447,593.6056167936016,255.76727600389893
324.91214782077316,212.90124941573208,0.2502577798724789,0.6404877549395124,5.1093111470232735,855.6023482121535,20.10053233434549,577.6936702931516,265.917418557025
395.7701058851037,230.90850362095526,0.7417414455708868,0.5375106105028066,5.1097954865025415,1103.915354777329,20.898111363159618,503.04764139206287,307.10803818740413
366.43755548298424,207.1636747707954,0.6997468722203858,0.6944521940859696,4.7746355168026104,1165.874959944207,26.725738102262074,410.27469938387435,267.6657540317188
323.51198981164805,192.2287356253789,0.9694427546158095,0.8682958601370542,6.787561245660598,1129.2154788449207,21.79869487563394,434.70498441679194,289.9504223532041
375.6633716556678,194.10950452745064,0.7849340112257047,0.5160236476202777,4.8744230602261815,1037.6974972357154,17.506830521057744,445.02106403619666,277.5579551782743
354.853877467402,197.8519622175781,0.9556954369582042,0.6165843653975176,3.320680807425247,965.3048585605451,15.244078148060218,468.4733666083744,269.6155426900021
398.43224952664445,198.88333290470476,0.7322864513813263,0.5830163744822814,4.409705216045407,913.5370635497734,18.290890898769323,526.8050427589753,282.4317347031079
314.89734530613237,221.8288863091094,0.3682469877754988,0.5952586614662785,5.268042075215713,1220.6552036225655,14.965363195274278,571.5174390128059,273.2823181752032
333.6168926701116,201.55837657421898,0.19482843002577083,0.8633738207517501,6.843822176445576,895.0757169748535,20.239126598923416,494.88813069846225,293.8610369026969
330.3945923433921,221.97920231646737,0.803641477010442,0.6872276216937161,5.90464202742325,844.4400889645005,17.179019100697566,501.61247879004725,300.5074006001755
276.8242525933941,197.57850259674254,0.6797342993283243,0.6865197651759275,3.724197081879434,1099.8053402549244,12.529811033551248,514.3306305000003,247.48233735910648
364.8060138532288,202.35905570948273,0.14336741115396662,0.8042302569821129,8.727784875018337,880.5794795220257,26.27572894187452,448.409468686766,310.3306206866502
363.05276360899444,140.0539794640368,0.42404541931088047,0.5617968816019703,5.397162966466969,857.490475380081,17.511637382854804,407.4607742357044,252.5374714860818
350.255672832123,227.48983024107446,0.9611198339358575,0.6949061416400203,6.913086106998522,783.4593606745352,13.659315975123437,324.456210268929,316.42897784120885
338.27064333124264,210.39465427693978,0.5503610311391811,0.6719940856484239,4.772428349634156,927.5635240809223,19.158704327562294,430.48506419231273,274.5094694883095
279.2314628974793,229.94030329578956,0.48945622241773423,0.7387642762186625,5.800038867058174,987.592746415526,20.341857829838293,547.3145453267787,279.6589944980877
328.96773386173203,113.11233865418932,0.5119296446433645,0.8998230813001755,6.259202756777607,1036.4637591491048,11.267666372104832,429.70885619604326,238.58948822365562
332.8642741736615,262.6512411434218,0.2879944516046474,0.8077795576328188,6.827292067631384,1142.6959366449225,21.658238335628813,476.21929625740603,324.7994214189244
309.88613653891906,195.8123111553448,0.4318364537783157,0.6591462812069708,6.586052458067337,1079.034688549869,14.764212156548677,546.6431287412317,274.45579371570267
341.93571441669957,233.2454845021255,0.432831930388459,0.8310212209096188,6.308295500109467,971.369167067023,28.555144045953938,552.0689496422668,306.50017132987904
370.2025428407269,168.80282218623407,0.14711951816872518,0.568283345324992,4.527369903208837,970.2706485430421,22.619802560383675,392.0467147833961,259.48051591695935
444.3092950605265,218.3832171518771,0.7908108656661265,0.5121854745235841,4.142380937065908,1076.5236203372774,18.000500049453418,599.7059356453641,312.5654747688077
358.72889064159193,168.3975331047903,0.47485398871349105,0.5817793489857093,5.498911265486297,1190.8855244392855,16.27416114841325,612.7350089355485,257.98572089533855
362.8775195361382,181.28693117912584,0.839961898134781,0.6361646224457038,6.399692108511604,1018.94712992248,19.47516146218188,387.015014278144,292.06982930995105
346.2777042116916,257.4209406160036,0.8653132010079059,0.704232302983824,4.665918948835089,929.6303718684387,23.063953707916447,417.61631303588456,311.37631659707887
254.06143923504794,194.2795279770996,0.2907946492287923,0.74605165621648,6.59775794857158,851.0700998371682,19.872529357074,619.1090683146192,260.8017581834068
348.67430622753915,206.5229861953917,0.6916181339531157,0.8642422868857687,7.1789251182292695,783.2192103381661,18.914205964315716,485.3146478744699,300.88255896002596
353.01151049705135,226.10203192066263,0.5250536237466835,0.7039416038201831,3.6255186213898707,1099.9404508065286,20.29185145408948,278.02220525481493,272.9846756704952
473.1621056242643,214.87045663917814,0.8921410641293366,0.7005102578502918,3.7446189443055804,1086.6967785459335,16.980705343815227,360.0318495267314,320.15331577897337
340.3819517609439,204.5125671543073,0.2941666112588087,0.5200972039291929,4.7894374116419955,1086.6045287659992,18.28397036578481,475.0630374827519,262.1412316525576
365.07736711668065,210.94883007398676,0.7100318802790397,0.5139646210624895,5.461419002283795,980.7010830471916,9.57103780547498,383.6957349715398,290.0234418330321
348.26441151473784,272.10246755714826,0.6469769100274503,0.7204639847665488,4.213149479349424,1211.0402118837626,24.868631154261838,458.6576229363559,314.2879290460468
291.5660981190234,198.27143608899243,0.36577132981464955,0.6752714452993378,7.028304018300717,927.3822258122773,21.49398890160881,503.23962136835786,274.0940896870695
407.14114072575103,206.03297140144903,0.22294081328605536,0.8356721579921195,5.636100292277677,1143.2903855810807,16.132720779832848,646.2254604034729,294.8798587876603
387.5966516343387,231.51963188022836,0.6864757844295489,0.5642718338847381,5.05917057236111,994.1885657515686,29.493674906776192,470.9546083772211,300.4360235665744
389.5515973521523,233.1657779887395,0.7647377123190976,0.5099886648468198,2.846135714197209,908.7473852980994,20.43508240196193,607.2541799572759,286.5179062089978
304.53062726026303,235.6109091668114,0.38406460938701503,0.6796155071720503,3.0262762753587396,1088.8795460976642,14.819282140124017,642.8760162036771,250.63719026800706
420.13971554680495,219.16190666087553,0.6803493436200824,0.594991422700903,5.4215138754227095,1061.445417802599,24.283687107352293,643.4309669352076,311.13318514213944
279.90744686038596,165.7098526180855,0.45561781685035296,0.519845749335535,1.801106560767746,1053.545913890039,21.990241082546312,528.4754593385568,203.4144212268262
379.3428546900135,249.00294596903288,0.7418861949543559,0.7898393147390517,6.518956114466108,1012.1917633084298,21.972899927421096,303.6710852161026,336.6749532590928
459.5227812904989,165.60963820943937,0.2792937474046478,0.544637199982899,4.76276923344152,994.3160377424754,17.87122197674205,546.0824865403865,285.382519175971
300.4731837434656,209.079063957171,0.9011935023725569,0.7433278000031087,9.8646394543921,1358.2557989305658,22.252478618890173,604.8399887813541,318.93134310313303
321.6851135198614,177.37172449941926,0.3586686368190217,0.6124199000667556,8.461874375924166,1177.6384967794259,18.691208548894526,491.89328945645826,292.0619078901101
354.98256825438204,198.0758496022102,0.4310073889805376,0.5693984201420088,4.727826396128725,1108.4240342478267,22.779707258229212,674.4583870075248,268.47450813271047
324.82621729419003,209.8628723091044,0.15228275687231482,0.651900609167727,4.840494496203028,1016.7698737305083,10.475277729946805,585.9833561467458,257.42989546955465
272.4668284466934,209.6407164635082,0.20036099108914876,0.8205783104891815,6.493372271003045,1151.0735800895004,17.830632685104053,556.8273377152784,266.9498171585859
353.42814874030137,212.65762262705854,0.5642757124410953,0.6568374307618291,7.554758914877056,1077.6992164587177,28.610775489040975,608.6380711205838,316.2337668003681
296.88481431369473,248.41133807175942,0.34083340905517434,0.8003078596844223,2.5429564138459746,1003.9307129161053,16.164662722998496,533.3369851260878,258.34816379514234
373.6796215317591,213.6060290454194,0.8519322031679749,0.5501945187196603,2.32043680196797,954.4653512101128,16.980808512534068,250.71895006046466,267.4654401677205
304.02878828830984,192.67530094128054,0.11322404978945846,0.8091085678660317,4.066947791668428,987.8623993505968,17.760193307750125,450.08610485296344,250.8029326111114
427.496720250877,228.92261504865073,0.44118464380474254,0.5947733299626594,5.874106374760797,524.4361396182917,13.925969320556783,619.7168027247853,312.039905937459
310.83733538318813,235.6841146677392,0.40361099209218343,0.7709572519555492,5.745310385761396,1031.5901258946462,8.95859611885874,419.2408659901704,281.754944857353
333.89692418971623,163.17176554589022,0.11739486782584094,0.7263126219363986,6.604657182475775,926.728587983446,18.847068007381935,477.6527494763061,252.96488618534636
390.6758608684835,217.92200209549574,0.2119315591004592,0.8716578868846749,3.200453707452038,1238.9004997424327,20.679297120408286,395.5163686096929,277.3450368004929
288.45678417830226,221.03518226932695,0.47227840742677174,0.6549290071901256,1.5257842055466853,1002.9016106217631,19.737474657306738,678.3922595201769,232.41443733558395
361.37299673020647,191.07309489920024,0.543578126002702,0.5264660755337762,6.287021292953218,821.6554870697557,19.275607190260565,668.1492457418016,293.30089488765384
415.3571377141214,241.2712043993486,0.4638607725293822,0.5076621942205012,3.757705590552148,992.5179768807824,20.215204354251938,411.61311048592705,300.92932316901124
269.6258382719386,195.4983323890242,0.5778439105708845,0.8307434243891012,1.972268203417043,843.0818372406244,25.11420735775382,514.7298000389084,220.35684349012178
359.2316929266152,203.76729360414626,0.6356185074151134,0.7098942550645728,5.217595618939073,1071.01111235687,19.047769070353915,431.9505952235952,285.19886920810984
362.9941397124212,194.8078452714839,0.10893143901505208,0.8100976207339797,6.189763532328016,1043.6421046509229,17.129587114563652,561.4944639031378,283.118430056364
389.0911435888655,200.46737142744402,0.5176856435081535,0.5937702400046059,4.816914301818084,1143.6759446662402,18.594372575559568,550.9683077242329,276.0316319121538
288.1524644560959,167.11174739314396,0.9671493167988294,0.6380334982052935,4.313227420726266,881.3677312458152,22.896733798783877,581.1705571613265,255.59903427139392
283.9771693457862,156.79847352217118,0.5671290521165938,0.5120415488845276,4.76095665178114,1005.101214434222,27.060134392716247,533.1918447707887,232.8245134487422
376.09707828084487,247.83515189674915,0.7097880407130579,0.8845969298296449,4.444125856398825,795.2467306860046,16.85928130415411,793.5406206388468,309.702714298435
364.8492336616593,174.59115955045016,0.38067747212519487,0.7671471626803255,2.977929332089749,1105.2242172887072,20.494668935144418,397.2076234989261,248.7262199987221
362.52464251729384,170.2582295163108,0.7965922403374863,0.8732820351037225,3.9279789845143522,1077.8306770660183,21.6917872096798,328.9396645563486,265.74442759472566
367.32241047484877,135.39829659188854,0.7956293336885035,0.6061985629716289,5.781919857520721,1074.3707531541356,15.037109966355885,460.6909799298538,260.01786770443846
315.99876392107547,180.83114756931494,0.5691664428887251,0.7445854444902643,5.48251781206475,1000.2428547035412,20.10208583606459,343.2011734439733,259.4362859255525
361.61268485805016,160.30730619777506,0.9784124409512922,0.7713999873170552,5.252089708950231,1062.2159336183186,12.671630713289524,350.7537729994007,275.29485770619505
364.65362366493406,249.26045480409107,0.21299519328638805,0.6270198801030353,3.5072772772199308,1240.6508662462895,11.154748481303006,399.8685345802033,284.6928435436556
314.28242909868163,230.294512680279,0.1152528984006229,0.839243694006252,4.727745256796499,957.2358614436979,21.833732039461285,407.78110945683727,267.5537005203682
443.28872555723785,179.3554896446683,0.7931423905813864,0.8788645851600991,1.734402430335718,1020.7967775565127,18.080626293346086,404.538189804994,276.14938143872826
373.6916460455894,267.57307416032927,0.8264399836283943,0.8539420470784018,5.267714995828085,837.0810551227885,21.011402038106095,551.8218950445412,329.37587141248105
290.4348251398676,229.45296460974782,0.20818650620851864,0.795626790375749,7.143286561720351,869.7608557602501,19.91052511495825,449.3810938914664,293.0370242551825
382.8276804316915,190.25505849474132,0.3390245496627455,0.6109858718899817,2.7888018019368417,1014.6719939639961,15.117999756681012,482.04854251275196,260.76873490625076
301.26591648863393,125.01782855379281,0.11579712702996603,0.6126464168422527,4.121108490023367,1165.590032005286,19.773728490178318,589.4232774500935,205.71485702277752
389.3542301871226,268.72827717772225,0.3639777497025083,0.8853441281784151,5.493660168065194,961.5578763622641,13.834493474925724,423.3677475218574,328.2514862772968
407.9297789503702,158.31282599709212,0.7958276865268044,0.5041137983742768,6.879263951641225,964.6125206031815,26.954861790007,473.5454101295278,297.8563830987502
308.9658840824145,150.63803759129325,0.566164474941321,0.7864199892968577,4.327663075549776,938.9672133243438,13.220148275700181,536.5759986092916,230.78069869514778
398.1688064622161,230.6771129602892,0.41328603385145934,0.782498465022105,3.9616245061011552,919.7864993733515,19.02107364515709,305.8432199379779,294.6788994464117
370.6390463468249,273.19257219017817,0.43456536541569724,0.7490758163799189,2.046615286375875,1044.2457183563233,14.788642059763758,261.5094491049417,288.8093403501637
391.10300799972447,241.52818455531553,0.10121826314392135,0.8960435384347463,5.155157193962159,775.4113532232034,22.852105866803978,534.6117328797723,300.3312921981793
444.8396491326974,216.9172736015708,0.3698204748087123,0.6247517743054901,8.063114060215616,1192.140936500009,18.342843143592486,549.2014280566899,350.89754219687677
337.73059419985645,217.84263024995857,0.6818128674741374,0.6359887455172992,5.416037692947014,900.1866552805809,17.40666640189395,706.4220134852411,280.54049162918653
312.3131917821255,225.60246676340924,0.9767749994347213,0.5315757611786223,4.96658153122443,1108.2855228157212,24.266007725257772,515.809487586681,277.1796231165245
305.5242785187238,222.76785769360296,0.8623547442855095,0.677119254617495,5.483123466150478,809.5002103909186,20.14715295838776,581.9739717258095,291.847463647414
309.2094857517281,208.43574271908128,0.12123546818097622,0.6044194104939392,4.983361994077097,1100.3260195819328,22.583222229679837,480.4527356414026,261.87166880084135
346.1449145292948,203.12603311855628,0.9087045442073554,0.6373546808710577,3.780478441609805,1100.7916911721745,15.093370317412676,529.7227221585086,265.8158623439737
367.0575987408322,198.12220616301434,0.8048785719687633,0.8338287161022511,6.234919873516558,1057.6303108008844,12.975915280362464,666.7256841749534,303.16902869533993
363.8345399665009,177.38106233399972,0.8023385112138823,0.8741938054109983,5.338642284667632,850.8357217300312,20.53603981020067,287.6007181874364,287.7262455340556
391.3591624518012,191.57974769399678,0.5121961831032144,0.5742932288020742,5.026419877900486,1037.4322284397115,18.405768222526344,541.3616257571681,282.1688281676541
350.65009459389535,149.21129557413843,0.4582047636590526,0.6490035726213863,3.536950959082625,822.5415722898416,23.13217336226972,713.5586730077366,247.06344911893882
422.67670385786585,197.0498111961575,0.3726241559498734,0.8714522248461576,6.955261897902139,962.0855117355723,19.60045773668725,528.2034219209343,306.7844931718095
336.7671583381022,170.34226678547248,0.1591253730589292,0.5247233842756891,5.997054117999665,1154.4119651432989,21.02537669617315,665.0572963232848,260.6942975687729
486.00845832948096,166.89232048352687,0.30541182714432924,0.5369442112445514,4.170618743949047,1119.5052890606114,11.883087350293783,437.07878504705576,290.9499265727581
381.2833673882503,205.39682453460435,0.32194327148022217,0.5651163956824917,6.502737280522906,1002.2774413810649,29.442184698071284,496.7952505836287,301.4831261618744
307.1421221791859,241.760068590338,0.5356693627391814,0.7380851336507499,4.253643742422189,853.7790136115736,19.178790074839842,503.35247023885876,276.3219939994633
296.4553750969444,227.5494981800694,0.7726999659370246,0.560188908402399,3.8269947612334443,1096.838156826129,23.487934851695996,278.24089206412293,263.3859347661732
374.12362076215925,152.88498189130468,0.526428845558152,0.8872305525802935,3.8604453237795693,1002.9071856547038,15.819541648901868,383.18221721497997,253.34179146739953
338.82686073370746,170.31115590288988,0.15206000450244456,0.6786858109034082,2.3433971703678633,651.9526602654365,21.540049511086703,390.3124920616014,227.53786756209618
385.70002470460463,228.22313563964647,0.9620108208893835,0.7006071841400665,5.707313570627308,1117.3944739474778,13.485776182376274,582.2066078032527,319.65640229877823
